snr_db,modulation,time_index,mean_normalized_amplitude,std_normalized_amplitude
-4,QAM64,72,0.9974076747894287,0.5126929879188538
-4,QAM64,73,0.9810972213745117,0.5046118497848511
-4,QAM64,74,0.9839769601821899,0.5081556439399719
-4,QAM64,75,1.0133230686187744,0.5104754567146301
-4,QAM64,76,0.9875329732894897,0.49849820137023926
-4,QAM64,77,1.0205533504486084,0.5197252631187439
-4,QAM64,78,0.9898601174354553,0.5224452018737793
-4,QAM64,79,0.9847970604896545,0.5039800405502319
-4,QAM64,80,1.0064513683319092,0.5342903137207031
-4,QAM64,81,0.9965411424636841,0.5042194724082947
-4,QAM64,82,0.9826021790504456,0.5166835784912109
-4,QAM64,83,1.0356194972991943,0.509513795375824
-4,QAM64,84,1.0237481594085693,0.5210359692573547
-4,QAM64,85,0.9975442290306091,0.49385514855384827
-4,QAM64,86,1.0138933658599854,0.5158539414405823
-4,QAM64,87,1.0058513879776,0.5212796926498413
-4,QAM64,88,0.9897433519363403,0.5054491758346558
-4,QAM64,89,1.0049484968185425,0.5069459676742554
-4,QAM64,90,0.9777633547782898,0.49516770243644714
-4,QAM64,91,0.9931790828704834,0.5169198513031006
-4,QAM64,92,0.9751974940299988,0.5057289600372314
-4,QAM64,93,1.0147284269332886,0.5236774682998657
-4,QAM64,94,1.008621096611023,0.5195096135139465
-4,QAM64,95,1.0208925008773804,0.5083261728286743
-4,QAM64,96,1.034812569618225,0.542367160320282
-4,QAM64,97,0.998627781867981,0.5197722911834717
-4,QAM64,98,1.0018314123153687,0.5078243017196655
-4,QAM64,99,1.0414994955062866,0.5266944169998169
-4,QAM64,100,1.0011804103851318,0.4938322603702545
-4,QAM64,101,1.0013384819030762,0.5085218548774719
-4,QAM64,102,0.9921039938926697,0.5113920569419861
-4,QAM64,103,0.9808050990104675,0.520334005355835
-4,QAM64,104,1.034231424331665,0.5176082849502563
-4,QAM64,105,1.0077050924301147,0.5154159665107727
-4,QAM64,106,0.9884747862815857,0.4802843928337097
-4,QAM64,107,1.0136319398880005,0.5056397318840027
-4,QAM64,108,1.0231037139892578,0.5280283689498901
-4,QAM64,109,1.0036325454711914,0.4935927987098694
-4,QAM64,110,0.9992718696594238,0.5365645885467529
-4,QAM64,111,1.00579035282135,0.5174180865287781
-4,QAM64,112,0.9854708313941956,0.5282391905784607
-4,QAM64,113,0.9749701619148254,0.5131519436836243
-4,QAM64,114,1.001264214515686,0.5139654278755188
-4,QAM64,115,1.0070858001708984,0.5078245997428894
-4,QAM64,116,0.9904452562332153,0.5027900338172913
-4,QAM64,117,0.9710374474525452,0.4984580874443054
-4,QAM64,118,0.9944354295730591,0.5144858956336975
-4,QAM64,119,0.9959121942520142,0.5029387474060059
-4,QAM64,120,1.0061310529708862,0.5189020037651062
-4,QAM64,121,1.0110280513763428,0.5190232396125793
-4,QAM64,122,1.0003994703292847,0.5181927680969238
-4,QAM64,123,1.0168148279190063,0.521842360496521
-4,QAM64,124,0.9918144941329956,0.5200474262237549
-4,QAM64,125,1.0353379249572754,0.5188884735107422
-4,QAM64,126,0.9918769001960754,0.5099089741706848
-4,QAM64,127,1.0034054517745972,0.5385278463363647
-2,QAM16,0,1.0049277544021606,0.4921286702156067
-2,QAM16,1,1.03069007396698,0.5054285526275635
-2,QAM16,2,0.996870756149292,0.48048079013824463
-2,QAM16,3,1.0097038745880127,0.4730193316936493
-2,QAM16,4,1.0103377103805542,0.4915846288204193
-2,QAM16,5,0.975519061088562,0.4805583357810974
-2,QAM16,6,1.0267541408538818,0.49173763394355774
-2,QAM16,7,0.9996122717857361,0.4735257923603058
-2,QAM16,8,1.0315600633621216,0.5051742196083069
-2,QAM16,9,0.987917959690094,0.48584654927253723
-2,QAM16,10,1.0281018018722534,0.4824722409248352
-2,QAM16,11,0.981094241142273,0.47188225388526917
-2,QAM16,12,0.9957285523414612,0.49182990193367004
-2,QAM16,13,0.9925546050071716,0.4943539500236511
-2,QAM16,14,0.9589267373085022,0.47850626707077026
-2,QAM16,15,0.9943047761917114,0.4866468012332916
-2,QAM16,16,1.0063621997833252,0.4843357503414154
-2,QAM16,17,0.981590211391449,0.4896414577960968
-2,QAM16,18,0.993084192276001,0.4798335134983063
-2,QAM16,19,1.0245015621185303,0.49574148654937744
-2,QAM16,20,0.9910455346107483,0.4798113703727722
-2,QAM16,21,1.009468913078308,0.49274611473083496
-2,QAM16,22,0.9952439069747925,0.47874507308006287
-2,QAM16,23,0.9943133592605591,0.48780637979507446
-2,QAM16,24,0.9775662422180176,0.49219653010368347
-2,QAM16,25,1.0026720762252808,0.49603912234306335
-2,QAM16,26,1.00541353225708,0.48376545310020447
-2,QAM16,27,0.9867536425590515,0.47476619482040405
-2,QAM16,28,0.9899565577507019,0.4898897707462311
-2,QAM16,29,0.9883444905281067,0.47192680835723877
-2,QAM16,30,0.9957960844039917,0.4955710172653198
-2,QAM16,31,0.9941312670707703,0.48476442694664
-2,QAM16,32,1.0031648874282837,0.4886651039123535
-2,QAM16,33,0.9897461533546448,0.5017648935317993
-2,QAM16,34,1.0199878215789795,0.5001403093338013
-2,QAM16,35,0.9925384521484375,0.4918968975543976
-2,QAM16,36,1.0022691488265991,0.4739628732204437
-2,QAM16,37,1.0155863761901855,0.49013233184814453
-2,QAM16,38,1.0020227432250977,0.4998796582221985
-2,QAM16,39,0.9837305545806885,0.485769659280777
-2,QAM16,40,0.9920645952224731,0.4943389296531677
-2,QAM16,41,0.9767186641693115,0.475159227848053
-2,QAM16,42,0.9873899221420288,0.47257593274116516
-2,QAM16,43,0.9663580060005188,0.4901750087738037
-2,QAM16,44,0.9752590656280518,0.4754147529602051
-2,QAM16,45,0.9704190492630005,0.4854888617992401
-2,QAM16,46,1.004886269569397,0.49214452505111694
-2,QAM16,47,1.0242834091186523,0.5066867470741272
-2,QAM16,48,1.000342607498169,0.48141780495643616
-2,QAM16,49,0.9895440340042114,0.4660746157169342
-2,QAM16,50,1.0007866621017456,0.4872983396053314
-2,QAM16,51,1.0042359828948975,0.5019004940986633
-2,QAM16,52,1.0227996110916138,0.4998331069946289
-2,QAM16,53,1.0184414386749268,0.5063690543174744
-2,QAM16,54,0.9845620393753052,0.4889717400074005
-2,QAM16,55,0.996796190738678,0.5072143077850342
-2,QAM16,56,1.0092853307724,0.4773217439651489
-2,QAM16,57,1.0295295715332031,0.5086076855659485
-2,QAM16,58,1.005057692527771,0.48361074924468994
-2,QAM16,59,1.0063838958740234,0.4851788282394409
-2,QAM16,60,1.0224337577819824,0.4823610186576843
-2,QAM16,61,0.9751214981079102,0.47885531187057495
-2,QAM16,62,1.0104063749313354,0.4773077070713043
-2,QAM16,63,1.0082749128341675,0.4904033839702606
-2,QAM16,64,1.0100641250610352,0.49276402592658997
-2,QAM16,65,1.0164872407913208,0.47618919610977173
-2,QAM16,66,1.035754680633545,0.4892618954181671
-2,QAM16,67,1.017704725265503,0.48827552795410156
-2,QAM16,68,0.9878776669502258,0.48617488145828247
-2,QAM16,69,0.9915271997451782,0.48696276545524597
-2,QAM16,70,1.0175657272338867,0.49233466386795044
-2,QAM16,71,0.996623158454895,0.4983338415622711
-2,QAM16,72,1.0257172584533691,0.49403366446495056
-2,QAM16,73,1.0034396648406982,0.4814603328704834
-2,QAM16,74,0.9991502165794373,0.4851510226726532
-2,QAM16,75,0.990342915058136,0.47332844138145447
-2,QAM16,76,1.0014880895614624,0.5035874843597412
-2,QAM16,77,0.9878259301185608,0.5173733234405518
-2,QAM16,78,0.9992247223854065,0.4964725971221924
-2,QAM16,79,1.0057696104049683,0.4919027090072632
-2,QAM16,80,1.0009042024612427,0.48509472608566284
-2,QAM16,81,0.9822102785110474,0.48841139674186707
-2,QAM16,82,0.9971100091934204,0.4811936318874359
-2,QAM16,83,0.9838548898696899,0.47305116057395935
-2,QAM16,84,1.003470540046692,0.4712464213371277
-2,QAM16,85,1.0104963779449463,0.48491185903549194
-2,QAM16,86,0.9899677038192749,0.4745914041996002
-2,QAM16,87,0.9935272336006165,0.4906185269355774
-2,QAM16,88,1.0266145467758179,0.4800189435482025
-2,QAM16,89,1.0176546573638916,0.5104628205299377
-2,QAM16,90,1.0074121952056885,0.4853903353214264
-2,QAM16,91,0.987511157989502,0.4711190462112427
-2,QAM16,92,0.9949551820755005,0.4898530840873718
-2,QAM16,93,0.9748476147651672,0.4920545518398285
-2,QAM16,94,0.949314534664154,0.4651167690753937
-2,QAM16,95,0.9918015003204346,0.4825911819934845
-2,QAM16,96,0.9953565001487732,0.5114192962646484
-2,QAM16,97,0.9874755144119263,0.4782004654407501
-2,QAM16,98,1.0030615329742432,0.500576913356781
-2,QAM16,99,1.003427505493164,0.4854663908481598
-2,QAM16,100,0.9941944479942322,0.4969397187232971
-2,QAM16,101,1.0006976127624512,0.49118566513061523
-2,QAM16,102,1.0246533155441284,0.48710596561431885
-2,QAM16,103,1.0273146629333496,0.4910430908203125
-2,QAM16,104,0.9894477128982544,0.48836657404899597
-2,QAM16,105,0.9927286505699158,0.4784454107284546
-2,QAM16,106,1.0059702396392822,0.478937029838562
-2,QAM16,107,0.9971541166305542,0.4722130596637726
-2,QAM16,108,1.0127274990081787,0.49873459339141846
-2,QAM16,109,1.0170232057571411,0.4824718236923218
-2,QAM16,110,1.0086236000061035,0.47407370805740356
-2,QAM16,111,1.0016863346099854,0.48512083292007446
-2,QAM16,112,0.9951117038726807,0.48235780000686646
-2,QAM16,113,0.9858738780021667,0.4906179904937744
-2,QAM16,114,0.9968700408935547,0.4790918827056885
-2,QAM16,115,0.9879113435745239,0.4887782335281372
-2,QAM16,116,1.0135964155197144,0.5041207075119019
-2,QAM16,117,1.0023696422576904,0.4919530153274536
-2,QAM16,118,0.9922466278076172,0.49067923426628113
-2,QAM16,119,1.0013331174850464,0.48201289772987366
-2,QAM16,120,0.9955725073814392,0.49512723088264465
-2,QAM16,121,0.9875562191009521,0.5008485913276672
-2,QAM16,122,0.9916381239891052,0.4971366822719574
-2,QAM16,123,1.0057419538497925,0.4755777418613434
-2,QAM16,124,1.0023747682571411,0.4850265681743622
-2,QAM16,125,0.991561770439148,0.4941413402557373
-2,QAM16,126,1.028437614440918,0.49488621950149536
-2,QAM16,127,1.0107754468917847,0.5006028413772583
-2,QAM64,0,1.0217034816741943,0.49882033467292786
-2,QAM64,1,1.0085054636001587,0.5049470067024231
-2,QAM64,2,0.9973902106285095,0.4902438521385193
-2,QAM64,3,1.0068892240524292,0.5017075538635254
-2,QAM64,4,0.992116391658783,0.48394766449928284
-2,QAM64,5,0.9960825443267822,0.47187185287475586
-2,QAM64,6,1.0124627351760864,0.49181067943573
-2,QAM64,7,1.004834532737732,0.4948689639568329
-2,QAM64,8,1.0103102922439575,0.5078679323196411
-2,QAM64,9,0.9971746802330017,0.48860201239585876
-2,QAM64,10,0.9982073307037354,0.5061054825782776
-2,QAM64,11,1.0132977962493896,0.5018771290779114
-2,QAM64,12,1.0012624263763428,0.4825024902820587
-2,QAM64,13,1.0267291069030762,0.5057342648506165
-2,QAM64,14,1.01752769947052,0.4995167851448059
-2,QAM64,15,1.0062329769134521,0.49549755454063416
-2,QAM64,16,1.00948166847229,0.4944949746131897
-2,QAM64,17,1.0020166635513306,0.4947195053100586
-2,QAM64,18,0.9984973669052124,0.4887775480747223
-2,QAM64,19,0.9789945483207703,0.4967631995677948
-2,QAM64,20,0.996013879776001,0.47786471247673035
-2,QAM64,21,0.9837279319763184,0.4830256998538971
-2,QAM64,22,0.9967234134674072,0.4865172803401947
-2,QAM64,23,0.9939241409301758,0.476266473531723
-2,QAM64,24,1.0185394287109375,0.5082123875617981
-2,QAM64,25,0.9940857887268066,0.4897131323814392
-2,QAM64,26,0.9988536834716797,0.491731196641922
-2,QAM64,27,0.9850342273712158,0.49595582485198975
-2,QAM64,28,0.9767446517944336,0.4752715826034546
-2,QAM64,29,0.9812988042831421,0.4932115972042084
-2,QAM64,30,1.0038342475891113,0.4755246341228485
-2,QAM64,31,0.9758615493774414,0.49056437611579895
-2,QAM64,32,1.0013500452041626,0.49436497688293457
-2,QAM64,33,1.0056509971618652,0.5000479817390442
-2,QAM64,34,0.973416805267334,0.4840944707393646
-2,QAM64,35,0.9934250116348267,0.4882855713367462
-2,QAM64,36,0.9998065829277039,0.48583686351776123
-2,QAM64,37,1.0013527870178223,0.49102523922920227
-2,QAM64,38,0.9991967678070068,0.49764978885650635
-2,QAM64,39,1.0090694427490234,0.4999842047691345
-2,QAM64,40,0.987943172454834,0.4827628433704376
-2,QAM64,41,0.9766647219657898,0.49447473883628845
-2,QAM64,42,0.983909547328949,0.4863021671772003
-2,QAM64,43,0.9669216871261597,0.4774799048900604
-2,QAM64,44,0.9870977401733398,0.5037804841995239
-2,QAM64,45,0.99125075340271,0.49821820855140686
-2,QAM64,46,1.0158015489578247,0.4964812994003296
-2,QAM64,47,1.0265755653381348,0.49593573808670044
-2,QAM64,48,0.9951208233833313,0.46941977739334106
-2,QAM64,49,0.9804810285568237,0.504736602306366
-2,QAM64,50,1.0149831771850586,0.48802822828292847
-2,QAM64,51,1.0078459978103638,0.5052620768547058
-2,QAM64,52,1.006633996963501,0.48167628049850464
-2,QAM64,53,1.017993688583374,0.4785369336605072
-2,QAM64,54,1.010441780090332,0.506574809551239
-2,QAM64,55,0.9853362441062927,0.48487645387649536
-2,QAM64,56,1.004794716835022,0.4981495440006256
-2,QAM64,57,0.9667859077453613,0.48814940452575684
-2,QAM64,58,0.9904785752296448,0.4881335198879242
-2,QAM64,59,1.008242130279541,0.48962220549583435
-2,QAM64,60,0.9971222281455994,0.4754464328289032
-2,QAM64,61,0.9819214940071106,0.4719855487346649
-2,QAM64,62,1.0027183294296265,0.4880707561969757
-2,QAM64,63,1.0136709213256836,0.5005510449409485
-2,QAM64,64,0.9854035973548889,0.4865760803222656
-2,QAM64,65,0.9915915131568909,0.48047712445259094
-2,QAM64,66,1.0022363662719727,0.4894922971725464
-2,QAM64,67,1.0192586183547974,0.4837633967399597
-2,QAM64,68,1.0179039239883423,0.47602128982543945
-2,QAM64,69,1.015416145324707,0.49243786931037903
-2,QAM64,70,1.0221203565597534,0.4858933091163635
-2,QAM64,71,0.989401638507843,0.472727507352829
-2,QAM64,72,1.005696177482605,0.4903838634490967
-2,QAM64,73,1.0212035179138184,0.501424252986908
-2,QAM64,74,0.9911230206489563,0.49790385365486145
-2,QAM64,75,0.9596803188323975,0.48288795351982117
-2,QAM64,76,0.9802197217941284,0.4915024936199188
-2,QAM64,77,0.9896753430366516,0.4969715178012848
-2,QAM64,78,0.9988611936569214,0.4897505044937134
-2,QAM64,79,0.9917383790016174,0.5009424686431885
-2,QAM64,80,1.0272830724716187,0.4751790463924408
-2,QAM64,81,1.0239449739456177,0.507305383682251
-2,QAM64,82,1.0045099258422852,0.49488383531570435
-2,QAM64,83,1.0088870525360107,0.5112594366073608
-2,QAM64,84,1.0107271671295166,0.47524774074554443
-2,QAM64,85,1.0254862308502197,0.4875035285949707
-2,QAM64,86,1.0052404403686523,0.47792497277259827
-2,QAM64,87,1.0089306831359863,0.49982571601867676
-2,QAM64,88,1.0004546642303467,0.4936473071575165
-2,QAM64,89,0.9942986369132996,0.4882355034351349
-2,QAM64,90,1.0045442581176758,0.49803054332733154
-2,QAM64,91,0.984663188457489,0.49043887853622437
-2,QAM64,92,0.9896708726882935,0.4766235649585724
-2,QAM64,93,0.9941502213478088,0.4798106551170349
-2,QAM64,94,0.9983676075935364,0.4888511300086975
-2,QAM64,95,0.9828318953514099,0.4694119989871979
-2,QAM64,96,0.9826526045799255,0.4723491668701172
-2,QAM64,97,1.0092415809631348,0.5034863352775574
-2,QAM64,98,1.007123351097107,0.5105730295181274
-2,QAM64,99,1.009529948234558,0.497627854347229
-2,QAM64,100,0.9881021976470947,0.4886152148246765
-2,QAM64,101,0.9735645055770874,0.48300471901893616
-2,QAM64,102,1.0044236183166504,0.4962969422340393
-2,QAM64,103,1.0036472082138062,0.4974554479122162
-2,QAM64,104,0.9906688332557678,0.48876672983169556
-2,QAM64,105,0.963719367980957,0.47777652740478516
-2,QAM64,106,0.99286288022995,0.4950234591960907
-2,QAM64,107,1.0074571371078491,0.5134397745132446
-2,QAM64,108,0.9749212861061096,0.49900805950164795
-2,QAM64,109,1.0120946168899536,0.4947691857814789
-2,QAM64,110,1.0125596523284912,0.505707859992981
-2,QAM64,111,1.032501459121704,0.49388831853866577
-2,QAM64,112,1.006721019744873,0.5046483874320984
-2,QAM64,113,0.999707043170929,0.4751070737838745
-2,QAM64,114,0.9987309575080872,0.4767477810382843
-2,QAM64,115,1.0243470668792725,0.48901796340942383
-2,QAM64,116,1.001077651977539,0.48390835523605347
-2,QAM64,117,1.0077322721481323,0.5039013028144836
