snr_db,modulation,bin_left,bin_right,bin_center,mean_density,std_density_across_windows
-4,QAM16,0.7166462759428386,0.7507722890829738,0.7337092825129061,0.7626240849494934,0.41636261343955994
-4,QAM16,0.7507722890829738,0.784898302223109,0.7678352956530414,0.764752209186554,0.4089273512363434
-4,QAM16,0.784898302223109,0.8190243153632442,0.8019613087931765,0.767867386341095,0.414739727973938
-4,QAM16,0.8190243153632442,0.8531503285033792,0.8360873219333117,0.7612810730934143,0.4073825180530548
-4,QAM16,0.8531503285033792,0.8872763416435144,0.8702133350734469,0.7530511021614075,0.4225979149341583
-4,QAM16,0.8872763416435144,0.9214023547836496,0.904339348213582,0.750489354133606,0.41057199239730835
-4,QAM16,0.9214023547836496,0.9555283679237848,0.9384653613537173,0.7402049899101257,0.4204540252685547
-4,QAM16,0.9555283679237848,0.98965438106392,0.9725913744938524,0.7350720167160034,0.40342816710472107
-4,QAM16,0.98965438106392,1.023780394204055,1.0067173876339877,0.7133228778839111,0.4002179503440857
-4,QAM16,1.023780394204055,1.0579064073441904,1.0408434007741227,0.7090784907341003,0.39982980489730835
-4,QAM16,1.0579064073441904,1.0920324204843255,1.0749694139142578,0.6935514211654663,0.39459630846977234
-4,QAM16,1.0920324204843255,1.1261584336244606,1.1090954270543931,0.6839394569396973,0.38164860010147095
-4,QAM16,1.1261584336244606,1.1602844467645959,1.1432214401945282,0.6759093403816223,0.3888322114944458
-4,QAM16,1.1602844467645959,1.194410459904731,1.1773474533346633,0.6515088677406311,0.3730069100856781
-4,QAM16,1.194410459904731,1.2285364730448662,1.2114734664747986,0.6472970843315125,0.3956688940525055
-4,QAM16,1.2285364730448662,1.2626624861850013,1.245599479614934,0.6104507446289062,0.36860552430152893
-4,QAM16,1.2626624861850013,1.2967884993251364,1.2797254927550687,0.5820420980453491,0.3531981408596039
-4,QAM16,1.2967884993251364,1.3309145124652717,1.313851505895204,0.5480712652206421,0.3693667948246002
-4,QAM16,1.3309145124652717,1.3650405256054068,1.3479775190353394,0.518631637096405,0.3542603850364685
-4,QAM16,1.3650405256054068,1.399166538745542,1.3821035321754744,0.4934452176094055,0.3291909396648407
-4,QAM16,1.399166538745542,1.4332925518856772,1.4162295453156095,0.4689134955406189,0.32663989067077637
-4,QAM16,1.4332925518856772,1.4674185650258122,1.4503555584557448,0.4570145010948181,0.3172280788421631
-4,QAM16,1.4674185650258122,1.5015445781659476,1.48448157159588,0.41402581334114075,0.300118088722229
-4,QAM16,1.5015445781659476,1.5356705913060826,1.518607584736015,0.38979145884513855,0.29061126708984375
-4,QAM16,1.5356705913060826,1.569796604446218,1.5527335978761503,0.39593639969825745,0.30388689041137695
-4,QAM16,1.569796604446218,1.603922617586353,1.5868596110162856,0.3662058115005493,0.28073209524154663
-4,QAM16,1.603922617586353,1.6380486307264883,1.6209856241564207,0.3404407799243927,0.28484341502189636
-4,QAM16,1.6380486307264883,1.6721746438666234,1.6551116372965557,0.2959649860858917,0.25386741757392883
-4,QAM16,1.6721746438666234,1.7063006570067585,1.689237650436691,0.2844966948032379,0.250698447227478
-4,QAM16,1.7063006570067585,1.7404266701468938,1.7233636635768261,0.2691222131252289,0.24488390982151031
-4,QAM16,1.7404266701468938,1.7745526832870289,1.7574896767169612,0.25074586272239685,0.24220195412635803
-4,QAM16,1.7745526832870289,1.8086786964271642,1.7916156898570965,0.22043313086032867,0.21968039870262146
-4,QAM16,1.8086786964271642,1.8428047095672992,1.8257417029972318,0.2055836170911789,0.21240796148777008
-4,QAM16,1.8428047095672992,1.8769307227074343,1.8598677161373667,0.19407911598682404,0.2113485336303711
-4,QAM16,1.8769307227074343,1.9110567358475696,1.893993729277502,0.18307246267795563,0.2084079384803772
-4,QAM16,1.9110567358475696,1.9451827489877047,1.9281197424176373,0.16538362205028534,0.20162449777126312
-4,QAM16,1.9451827489877047,1.97930876212784,1.9622457555577724,0.1421946883201599,0.17638179659843445
-4,QAM16,1.97930876212784,2.013434775267975,1.9963717686979074,0.13055384159088135,0.17216794192790985
-4,QAM16,2.013434775267975,2.04756078840811,2.0304977818380427,0.12545783817768097,0.16403096914291382
-4,QAM16,2.04756078840811,2.0816868015482455,2.0646237949781776,0.1021125465631485,0.15099534392356873
-4,QAM16,2.0816868015482455,2.115812814688381,2.0987498081183134,0.10001407563686371,0.14507673680782318
-4,QAM16,2.115812814688381,2.1499388278285156,2.132875821258448,0.08120930939912796,0.13924451172351837
-4,QAM16,2.1499388278285156,2.184064840968651,2.167001834398583,0.08051901310682297,0.136454239487648
-4,QAM16,2.184064840968651,2.2181908541087862,2.201127847538719,0.06285528093576431,0.12157698720693588
-4,QAM16,2.2181908541087862,2.252316867248921,2.2352538606788537,0.06056598201394081,0.11794208735227585
-4,QAM16,2.252316867248921,2.2864428803890564,2.2693798738189885,0.06079310551285744,0.11534938961267471
-4,QAM16,2.2864428803890564,2.3205688935291917,2.3035058869591243,0.053440120071172714,0.11252667009830475
-4,QAM16,2.3205688935291917,2.354694906669327,2.337631900099259,0.05071112886071205,0.10962706804275513
-4,QAM16,2.354694906669327,2.388820919809462,2.3717579132393944,0.039017703384160995,0.09827274084091187
-4,QAM16,2.388820919809462,2.422946932949597,2.4058839263795297,0.03371964767575264,0.08563399314880371
-4,QAM16,2.422946932949597,2.4570729460897325,2.4400099395196646,0.02980976365506649,0.08238492161035538
-4,QAM16,2.4570729460897325,2.4911989592298673,2.4741359526598,0.029595280066132545,0.08218417316675186
-4,QAM16,2.4911989592298673,2.5253249723700026,2.508261965799935,0.025240208953619003,0.07253292948007584
-4,QAM16,2.5253249723700026,2.559450985510138,2.54238797894007,0.02064712718129158,0.0687972828745842
-4,QAM16,2.559450985510138,2.593576998650273,2.5765139920802054,0.020174792036414146,0.06732556968927383
-4,QAM16,2.593576998650273,2.627703011790408,2.6106400052203407,0.015143741853535175,0.05788186192512512
-4,QAM16,2.627703011790408,2.6618290249305434,2.6447660183604755,0.011709751561284065,0.052562300115823746
-4,QAM16,2.6618290249305434,2.6959550380706787,2.6788920315006113,0.011709807440638542,0.05155596137046814
-4,QAM64,0.0,0.03412601314013517,0.017063006570067586,0.02201708033680916,0.07493110746145248
-4,QAM64,0.03412601314013517,0.06825202628027034,0.05118901971020276,0.07161612808704376,0.126728817820549
-4,QAM64,0.06825202628027034,0.10237803942040552,0.08531503285033792,0.13132941722869873,0.17983557283878326
-4,QAM64,0.10237803942040552,0.13650405256054068,0.1194410459904731,0.18803422152996063,0.20747166872024536
-4,QAM64,0.13650405256054068,0.17063006570067585,0.15356705913060825,0.23275111615657806,0.2265457659959793
-4,QAM64,0.17063006570067585,0.20475607884081104,0.18769307227074344,0.2759515047073364,0.2476378232240677
-4,QAM64,0.20475607884081104,0.2388820919809462,0.22181908541087864,0.3275299668312073,0.264911413192749
-4,QAM64,0.2388820919809462,0.27300810512108137,0.25594509855101377,0.38105878233909607,0.2850383222103119
-4,QAM64,0.27300810512108137,0.30713411826121656,0.29007111169114896,0.3961738646030426,0.29988375306129456
-4,QAM64,0.30713411826121656,0.3412601314013517,0.32419712483128416,0.45172688364982605,0.31358617544174194
-4,QAM64,0.3412601314013517,0.3753861445414869,0.3583231379714193,0.49198347330093384,0.31054389476776123
-4,QAM64,0.3753861445414869,0.4095121576816221,0.3924491511115545,0.5399364829063416,0.35045021772384644
-4,QAM64,0.4095121576816221,0.4436381708217572,0.4265751642516896,0.584869921207428,0.35975801944732666
-4,QAM64,0.4436381708217572,0.4777641839618924,0.4607011773918248,0.6074450016021729,0.353317528963089
-4,QAM64,0.4777641839618924,0.5118901971020275,0.49482719053196,0.6345097422599792,0.3869311511516571
-4,QAM64,0.5118901971020275,0.5460162102421627,0.5289532036720952,0.6746584177017212,0.3831568658351898
-4,QAM64,0.5460162102421627,0.5801422233822979,0.5630792168122303,0.6599757671356201,0.39446210861206055
-4,QAM64,0.5801422233822979,0.6142682365224331,0.5972052299523656,0.7007835507392883,0.4006732106208801
-4,QAM64,0.6142682365224331,0.6483942496625682,0.6313312430925007,0.7097911238670349,0.3990158438682556
-4,QAM64,0.6483942496625682,0.6825202628027034,0.6654572562326357,0.7581495642662048,0.40340715646743774
-4,QAM64,0.6825202628027034,0.7166462759428386,0.699583269372771,0.7536388635635376,0.4119967222213745
-4,QAM64,0.7166462759428386,0.7507722890829738,0.7337092825129061,0.7543344497680664,0.4099016487598419
-4,QAM64,0.7507722890829738,0.784898302223109,0.7678352956530414,0.7539510726928711,0.41368547081947327
-4,QAM64,0.784898302223109,0.8190243153632442,0.8019613087931765,0.7785670161247253,0.4126518666744232
-4,QAM64,0.8190243153632442,0.8531503285033792,0.8360873219333117,0.7643041014671326,0.4174787402153015
-4,QAM64,0.8531503285033792,0.8872763416435144,0.8702133350734469,0.7787221670150757,0.4187155067920685
-4,QAM64,0.8872763416435144,0.9214023547836496,0.904339348213582,0.7455379366874695,0.41198378801345825
-4,QAM64,0.9214023547836496,0.9555283679237848,0.9384653613537173,0.7515071034431458,0.4335603415966034
-4,QAM64,0.9555283679237848,0.98965438106392,0.9725913744938524,0.7252985835075378,0.4235338270664215
-4,QAM64,0.98965438106392,1.023780394204055,1.0067173876339877,0.738436758518219,0.3956992030143738
-4,QAM64,1.023780394204055,1.0579064073441904,1.0408434007741227,0.689239501953125,0.38551992177963257
-4,QAM64,1.0579064073441904,1.0920324204843255,1.0749694139142578,0.6688860654830933,0.3832201361656189
-4,QAM64,1.0920324204843255,1.1261584336244606,1.1090954270543931,0.6950060129165649,0.40099480748176575
-4,QAM64,1.1261584336244606,1.1602844467645959,1.1432214401945282,0.684833824634552,0.4015754759311676
-4,QAM64,1.1602844467645959,1.194410459904731,1.1773474533346633,0.6368722319602966,0.3865377902984619
-4,QAM64,1.194410459904731,1.2285364730448662,1.2114734664747986,0.5969396829605103,0.3722935914993286
-4,QAM64,1.2285364730448662,1.2626624861850013,1.245599479614934,0.5994194149971008,0.3518839180469513
-4,QAM64,1.2626624861850013,1.2967884993251364,1.2797254927550687,0.5725482106208801,0.3727551996707916
-4,QAM64,1.2967884993251364,1.3309145124652717,1.313851505895204,0.5423584580421448,0.3433637022972107
-4,QAM64,1.3309145124652717,1.3650405256054068,1.3479775190353394,0.5147985816001892,0.3384164273738861
-4,QAM64,1.3650405256054068,1.399166538745542,1.3821035321754744,0.4974692165851593,0.34155070781707764
-4,QAM64,1.399166538745542,1.4332925518856772,1.4162295453156095,0.4952346086502075,0.3303709924221039
-4,QAM64,1.4332925518856772,1.4674185650258122,1.4503555584557448,0.45491382479667664,0.30837124586105347
-4,QAM64,1.4674185650258122,1.5015445781659476,1.48448157159588,0.43382999300956726,0.30617281794548035
-4,QAM64,1.5015445781659476,1.5356705913060826,1.518607584736015,0.4052819013595581,0.3001696765422821
-4,QAM64,1.5356705913060826,1.569796604446218,1.5527335978761503,0.36884596943855286,0.29611268639564514
-4,QAM64,1.569796604446218,1.603922617586353,1.5868596110162856,0.3479860723018646,0.277576744556427
-4,QAM64,1.603922617586353,1.6380486307264883,1.6209856241564207,0.33350515365600586,0.27309343218803406
-4,QAM64,1.6380486307264883,1.6721746438666234,1.6551116372965557,0.30795156955718994,0.2720670700073242
-4,QAM64,1.6721746438666234,1.7063006570067585,1.689237650436691,0.2775156497955322,0.2547065317630768
-4,QAM64,1.7063006570067585,1.7404266701468938,1.7233636635768261,0.2795146107673645,0.2541259229183197
-4,QAM64,1.7404266701468938,1.7745526832870289,1.7574896767169612,0.23038047552108765,0.23195096850395203
-4,QAM64,1.7745526832870289,1.8086786964271642,1.7916156898570965,0.2318229079246521,0.22371110320091248
-4,QAM64,1.8086786964271642,1.8428047095672992,1.8257417029972318,0.2233363687992096,0.2190357893705368
-4,QAM64,1.8428047095672992,1.8769307227074343,1.8598677161373667,0.19280001521110535,0.20891697704792023
-4,QAM64,1.8769307227074343,1.9110567358475696,1.893993729277502,0.1740025281906128,0.19850575923919678
-4,QAM64,1.9110567358475696,1.9451827489877047,1.9281197424176373,0.1684323251247406,0.1950436681509018
-4,QAM64,1.9451827489877047,1.97930876212784,1.9622457555577724,0.14599201083183289,0.18644192814826965
-4,QAM64,1.97930876212784,2.013434775267975,1.9963717686979074,0.13215121626853943,0.1735977828502655
-4,QAM64,2.013434775267975,2.04756078840811,2.0304977818380427,0.11493989825248718,0.16220171749591827
-4,QAM64,2.04756078840811,2.0816868015482455,2.0646237949781776,0.11271407455205917,0.1623988151550293
-4,QAM64,2.0816868015482455,2.115812814688381,2.0987498081183134,0.09269222617149353,0.1426670104265213
-4,QAM64,2.115812814688381,2.1499388278285156,2.132875821258448,0.09525557607412338,0.14601218700408936
-4,QAM64,2.1499388278285156,2.184064840968651,2.167001834398583,0.08239219337701797,0.13223198056221008
-4,QAM64,2.184064840968651,2.2181908541087862,2.201127847538719,0.06720676273107529,0.1176525205373764
-4,QAM64,2.2181908541087862,2.252316867248921,2.2352538606788537,0.06403438001871109,0.12467260658740997
-4,QAM64,2.252316867248921,2.2864428803890564,2.2693798738189885,0.05552956461906433,0.11230210959911346
-4,QAM64,2.2864428803890564,2.3205688935291917,2.3035058869591243,0.05649785324931145,0.11338131129741669
-4,QAM64,2.3205688935291917,2.354694906669327,2.337631900099259,0.04727191478013992,0.1050194650888443
-4,QAM64,2.354694906669327,2.388820919809462,2.3717579132393944,0.04151967167854309,0.095210000872612
-4,QAM64,2.388820919809462,2.422946932949597,2.4058839263795297,0.032600343227386475,0.08767121285200119
-4,QAM64,2.422946932949597,2.4570729460897325,2.4400099395196646,0.02893558144569397,0.08347166329622269
-4,QAM64,2.4570729460897325,2.4911989592298673,2.4741359526598,0.030972497537732124,0.08482307195663452
-4,QAM64,2.4911989592298673,2.5253249723700026,2.508261965799935,0.024789554998278618,0.07271090894937515
-4,QAM64,2.5253249723700026,2.559450985510138,2.54238797894007,0.020888682454824448,0.06913446635007858
-4,QAM64,2.559450985510138,2.593576998650273,2.5765139920802054,0.01307615265250206,0.05513696372509003
-4,QAM64,2.593576998650273,2.627703011790408,2.6106400052203407,0.013775678351521492,0.05735212191939354
-4,QAM64,2.627703011790408,2.6618290249305434,2.6447660183604755,0.011013919487595558,0.05215764045715332
-4,QAM64,2.6618290249305434,2.6959550380706787,2.6788920315006113,0.010565154254436493,0.04922562837600708
-2,QAM16,0.0,0.03412601314013517,0.017063006570067586,0.01855240762233734,0.06495846807956696
-2,QAM16,0.03412601314013517,0.06825202628027034,0.05118901971020276,0.06736724823713303,0.12332645803689957
-2,QAM16,0.06825202628027034,0.10237803942040552,0.08531503285033792,0.12331987917423248,0.16979612410068512
-2,QAM16,0.10237803942040552,0.13650405256054068,0.1194410459904731,0.16113495826721191,0.18755580484867096
-2,QAM16,0.13650405256054068,0.17063006570067585,0.15356705913060825,0.20903141796588898,0.22250406444072723
-2,QAM16,0.17063006570067585,0.20475607884081104,0.18769307227074344,0.26404017210006714,0.23820191621780396
-2,QAM16,0.20475607884081104,0.2388820919809462,0.22181908541087864,0.3061869442462921,0.2612725496292114
-2,QAM16,0.2388820919809462,0.27300810512108137,0.25594509855101377,0.34192243218421936,0.2770840525627136
-2,QAM16,0.27300810512108137,0.30713411826121656,0.29007111169114896,0.36758074164390564,0.2842807471752167
-2,QAM16,0.30713411826121656,0.3412601314013517,0.32419712483128416,0.4299294948577881,0.3000965118408203
-2,QAM16,0.3412601314013517,0.3753861445414869,0.3583231379714193,0.47055041790008545,0.3295237720012665
-2,QAM16,0.3753861445414869,0.4095121576816221,0.3924491511115545,0.507362425327301,0.3333066701889038
-2,QAM16,0.4095121576816221,0.4436381708217572,0.4265751642516896,0.5440437197685242,0.34958162903785706
-2,QAM16,0.4436381708217572,0.4777641839618924,0.4607011773918248,0.5797792673110962,0.3668190836906433
-2,QAM16,0.4777641839618924,0.5118901971020275,0.49482719053196,0.6005639433860779,0.3568068742752075
-2,QAM16,0.5118901971020275,0.5460162102421627,0.5289532036720952,0.6269634962081909,0.36689090728759766
-2,QAM16,0.5460162102421627,0.5801422233822979,0.5630792168122303,0.668272078037262,0.3802059292793274
-2,QAM16,0.5801422233822979,0.6142682365224331,0.5972052299523656,0.6968499422073364,0.379244863986969
-2,QAM16,0.6142682365224331,0.6483942496625682,0.6313312430925007,0.7092397809028625,0.42389389872550964
-2,QAM16,0.6483942496625682,0.6825202628027034,0.6654572562326357,0.7248414754867554,0.39573267102241516
-2,QAM16,0.6825202628027034,0.7166462759428386,0.699583269372771,0.7385448217391968,0.40688005089759827
-2,QAM16,0.7166462759428386,0.7507722890829738,0.7337092825129061,0.7658926844596863,0.4036896228790283
-2,QAM16,0.7507722890829738,0.784898302223109,0.7678352956530414,0.7353795766830444,0.4033905863761902
-2,QAM16,0.784898302223109,0.8190243153632442,0.8019613087931765,0.7523240447044373,0.4080617129802704
-2,QAM16,0.8190243153632442,0.8531503285033792,0.8360873219333117,0.7688035368919373,0.4250671863555908
-2,QAM16,0.8531503285033792,0.8872763416435144,0.8702133350734469,0.7981476783752441,0.4129512310028076
-2,QAM16,0.8872763416435144,0.9214023547836496,0.904339348213582,0.7823572754859924,0.41471585631370544
-2,QAM16,0.9214023547836496,0.9555283679237848,0.9384653613537173,0.7697099447250366,0.4181874096393585
-2,QAM16,0.9555283679237848,0.98965438106392,0.9725913744938524,0.7605220675468445,0.4025208353996277
-2,QAM16,0.98965438106392,1.023780394204055,1.0067173876339877,0.7639521360397339,0.42151251435279846
-2,QAM16,1.023780394204055,1.0579064073441904,1.0408434007741227,0.7410655617713928,0.41481348872184753
-2,QAM16,1.0579064073441904,1.0920324204843255,1.0749694139142578,0.7589001655578613,0.40962833166122437
-2,QAM16,1.0920324204843255,1.1261584336244606,1.1090954270543931,0.7103605270385742,0.4010343551635742
-2,QAM16,1.1261584336244606,1.1602844467645959,1.1432214401945282,0.6931660175323486,0.3881164789199829
-2,QAM16,1.1602844467645959,1.194410459904731,1.1773474533346633,0.6913177967071533,0.39699456095695496
-2,QAM16,1.194410459904731,1.2285364730448662,1.2114734664747986,0.6970086693763733,0.39661312103271484
-2,QAM16,1.2285364730448662,1.2626624861850013,1.245599479614934,0.6374512314796448,0.3656657040119171
-2,QAM16,1.2626624861850013,1.2967884993251364,1.2797254927550687,0.6237099170684814,0.37634792923927307
-2,QAM16,1.2967884993251364,1.3309145124652717,1.313851505895204,0.5778961777687073,0.3489736020565033
-2,QAM16,1.3309145124652717,1.3650405256054068,1.3479775190353394,0.5600234866142273,0.3429717719554901
-2,QAM16,1.3650405256054068,1.399166538745542,1.3821035321754744,0.5130079388618469,0.34744060039520264
-2,QAM16,1.399166538745542,1.4332925518856772,1.4162295453156095,0.4956454634666443,0.33364301919937134
-2,QAM16,1.4332925518856772,1.4674185650258122,1.4503555584557448,0.4896172881126404,0.32437488436698914
-2,QAM16,1.4674185650258122,1.5015445781659476,1.48448157159588,0.4566892683506012,0.3134974241256714
-2,QAM16,1.5015445781659476,1.5356705913060826,1.518607584736015,0.4317137897014618,0.3150348365306854
-2,QAM16,1.5356705913060826,1.569796604446218,1.5527335978761503,0.38243427872657776,0.3078252077102661
-2,QAM16,1.569796604446218,1.603922617586353,1.5868596110162856,0.35907262563705444,0.27909737825393677
-2,QAM16,1.603922617586353,1.6380486307264883,1.6209856241564207,0.32674625515937805,0.26807788014411926
-2,QAM16,1.6380486307264883,1.6721746438666234,1.6551116372965557,0.29879793524742126,0.25258374214172363
-2,QAM16,1.6721746438666234,1.7063006570067585,1.689237650436691,0.28549811244010925,0.24437709152698517
-2,QAM16,1.7063006570067585,1.7404266701468938,1.7233636635768261,0.26920056343078613,0.24758312106132507
-2,QAM16,1.7404266701468938,1.7745526832870289,1.7574896767169612,0.2389976978302002,0.23109747469425201
-2,QAM16,1.7745526832870289,1.8086786964271642,1.7916156898570965,0.22228407859802246,0.21613457798957825
-2,QAM16,1.8086786964271642,1.8428047095672992,1.8257417029972318,0.20075397193431854,0.21327592432498932
-2,QAM16,1.8428047095672992,1.8769307227074343,1.8598677161373667,0.19044676423072815,0.2176862359046936
-2,QAM16,1.8769307227074343,1.9110567358475696,1.893993729277502,0.17118749022483826,0.1935187131166458
-2,QAM16,1.9110567358475696,1.9451827489877047,1.9281197424176373,0.1613094061613083,0.18980880081653595
-2,QAM16,1.9451827489877047,1.97930876212784,1.9622457555577724,0.13567505776882172,0.182705357670784
-2,QAM16,1.97930876212784,2.013434775267975,1.9963717686979074,0.12467732280492783,0.1703515201807022
-2,QAM16,2.013434775267975,2.04756078840811,2.0304977818380427,0.10657203197479248,0.15350200235843658
-2,QAM16,2.04756078840811,2.0816868015482455,2.0646237949781776,0.09854484349489212,0.14443260431289673
-2,QAM16,2.0816868015482455,2.115812814688381,2.0987498081183134,0.0829433798789978,0.14289523661136627
-2,QAM16,2.115812814688381,2.1499388278285156,2.132875821258448,0.06829919666051865,0.12242820113897324
-2,QAM16,2.1499388278285156,2.184064840968651,2.167001834398583,0.06827198714017868,0.12403257936239243
-2,QAM16,2.184064840968651,2.2181908541087862,2.201127847538719,0.05431806296110153,0.11105114221572876
-2,QAM16,2.2181908541087862,2.252316867248921,2.2352538606788537,0.05387122929096222,0.10942167788743973
-2,QAM16,2.252316867248921,2.2864428803890564,2.2693798738189885,0.04513201117515564,0.10351483523845673
-2,QAM16,2.2864428803890564,2.3205688935291917,2.3035058869591243,0.04079122096300125,0.10051502287387848
-2,QAM16,2.3205688935291917,2.354694906669327,2.337631900099259,0.03529874235391617,0.09119996428489685
-2,QAM16,2.354694906669327,2.388820919809462,2.3717579132393944,0.02818383276462555,0.08257357031106949
-2,QAM16,2.388820919809462,2.422946932949597,2.4058839263795297,0.022916557267308235,0.07026971131563187
-2,QAM16,2.422946932949597,2.4570729460897325,2.4400099395196646,0.016957217827439308,0.0666094571352005
-2,QAM16,2.4570729460897325,2.4911989592298673,2.4741359526598,0.015361853875219822,0.05826197564601898
-2,QAM16,2.4911989592298673,2.5253249723700026,2.508261965799935,0.017196906730532646,0.06294325739145279
-2,QAM16,2.5253249723700026,2.559450985510138,2.54238797894007,0.01421542838215828,0.05806710571050644
-2,QAM16,2.559450985510138,2.593576998650273,2.5765139920802054,0.010319973342120647,0.04754192754626274
-2,QAM16,2.593576998650273,2.627703011790408,2.6106400052203407,0.01099411491304636,0.052074454724788666
-2,QAM16,2.627703011790408,2.6618290249305434,2.6447660183604755,0.008710218593478203,0.04382528364658356
-2,QAM16,2.6618290249305434,2.6959550380706787,2.6788920315006113,0.0064100660383701324,0.03913051635026932
-2,QAM64,0.0,0.03412601314013517,0.017063006570067586,0.02497149631381035,0.07704472541809082
-2,QAM64,0.03412601314013517,0.06825202628027034,0.05118901971020276,0.07107323408126831,0.12599897384643555
-2,QAM64,0.06825202628027034,0.10237803942040552,0.08531503285033792,0.12772339582443237,0.17268627882003784
-2,QAM64,0.10237803942040552,0.13650405256054068,0.1194410459904731,0.16595980525016785,0.18370585143566132
-2,QAM64,0.13650405256054068,0.17063006570067585,0.15356705913060825,0.20815883576869965,0.20710425078868866
-2,QAM64,0.17063006570067585,0.20475607884081104,0.18769307227074344,0.2695773243904114,0.24426589906215668
-2,QAM64,0.20475607884081104,0.2388820919809462,0.22181908541087864,0.3149583637714386,0.2701323628425598
-2,QAM64,0.2388820919809462,0.27300810512108137,0.25594509855101377,0.3396991491317749,0.2773222029209137
-2,QAM64,0.27300810512108137,0.30713411826121656,0.29007111169114896,0.38577237725257874,0.28252267837524414
-2,QAM64,0.30713411826121656,0.3412601314013517,0.32419712483128416,0.4309241473674774,0.30335095524787903
-2,QAM64,0.3412601314013517,0.3753861445414869,0.3583231379714193,0.46510380506515503,0.3201727569103241
-2,QAM64,0.3753861445414869,0.4095121576816221,0.3924491511115545,0.504542350769043,0.34416064620018005
-2,QAM64,0.4095121576816221,0.4436381708217572,0.4265751642516896,0.5524288415908813,0.3482152223587036
-2,QAM64,0.4436381708217572,0.4777641839618924,0.4607011773918248,0.5953379273414612,0.35861536860466003
-2,QAM64,0.4777641839618924,0.5118901971020275,0.49482719053196,0.6142855882644653,0.3744276762008667
-2,QAM64,0.5118901971020275,0.5460162102421627,0.5289532036720952,0.6289745569229126,0.37546372413635254
-2,QAM64,0.5460162102421627,0.5801422233822979,0.5630792168122303,0.6667457818984985,0.376143217086792
-2,QAM64,0.5801422233822979,0.6142682365224331,0.5972052299523656,0.6684914231300354,0.39275991916656494
-2,QAM64,0.6142682365224331,0.6483942496625682,0.6313312430925007,0.7204385995864868,0.4079826772212982
-2,QAM64,0.6483942496625682,0.6825202628027034,0.6654572562326357,0.7042927145957947,0.3881892263889313
-2,QAM64,0.6825202628027034,0.7166462759428386,0.699583269372771,0.7261130213737488,0.39841994643211365
-2,QAM64,0.7166462759428386,0.7507722890829738,0.7337092825129061,0.7453312277793884,0.406469464302063
-2,QAM64,0.7507722890829738,0.784898302223109,0.7678352956530414,0.757341206073761,0.4031255543231964
-2,QAM64,0.784898302223109,0.8190243153632442,0.8019613087931765,0.7760849595069885,0.42863503098487854
-2,QAM64,0.8190243153632442,0.8531503285033792,0.8360873219333117,0.7822485566139221,0.44045761227607727
-2,QAM64,0.8531503285033792,0.8872763416435144,0.8702133350734469,0.7648294568061829,0.3951071500778198
-2,QAM64,0.8872763416435144,0.9214023547836496,0.904339348213582,0.7831048965454102,0.4259203374385834
-2,QAM64,0.9214023547836496,0.9555283679237848,0.9384653613537173,0.784071683883667,0.41682150959968567
-2,QAM64,0.9555283679237848,0.98965438106392,0.9725913744938524,0.7523123621940613,0.4139844477176666
