snr_db,modulation,bin_id,bin_left,bin_right,bin_center,count
-4,QAM64,15,1.2566078424453737,1.5707629323005676,1.4136853873729707,6485
-4,QAM64,16,1.5707629323005676,1.8849180221557615,1.7278404772281646,6386
-4,QAM64,17,1.8849180221557615,2.1990731120109555,2.0419955670833585,6534
-4,QAM64,18,2.1990731120109555,2.5132282018661494,2.3561506569385524,6585
-4,QAM64,19,2.5132282018661494,2.827383291721344,2.6703057467937468,6555
-4,QAM64,20,2.827383291721344,3.141538381576538,2.984460836648941,6605
-2,QAM16,1,-3.1415719985961914,-2.8274192333221437,-2.9844956159591676,6370
-2,QAM16,2,-2.8274192333221437,-2.5132664680480956,-2.6703428506851195,6560
-2,QAM16,3,-2.5132664680480956,-2.199113702774048,-2.3561900854110718,6468
-2,QAM16,4,-2.199113702774048,-1.8849609375,-2.042037320137024,6420
-2,QAM16,5,-1.8849609375,-1.5708081722259521,-1.727884554862976,6274
-2,QAM16,6,-1.5708081722259521,-1.2566554069519045,-1.4137317895889283,6302
-2,QAM16,7,-1.2566554069519045,-0.9425026416778564,-1.0995790243148804,6462
-2,QAM16,8,-0.9425026416778564,-0.6283498764038087,-0.7854262590408325,6305
-2,QAM16,9,-0.6283498764038087,-0.314197111129761,-0.47127349376678485,6262
-2,QAM16,10,-0.314197111129761,-4.4345855712890625e-05,-0.15712072849273695,6133
-2,QAM16,11,-4.4345855712890625e-05,0.3141084194183348,0.15703203678131095,6155
-2,QAM16,12,0.3141084194183348,0.6282611846923825,0.4711848020553586,6306
-2,QAM16,13,0.6282611846923825,0.9424139499664301,0.7853375673294063,6576
-2,QAM16,14,0.9424139499664301,1.2565667152404787,1.0994903326034544,6486
-2,QAM16,15,1.2565667152404787,1.5707194805145264,1.4136430978775025,6363
-2,QAM16,16,1.5707194805145264,1.884872245788574,1.7277958631515502,6544
-2,QAM16,17,1.884872245788574,2.1990250110626217,2.041948628425598,6606
-2,QAM16,18,2.1990250110626217,2.5131777763366694,2.3561013936996456,6544
-2,QAM16,19,2.5131777763366694,2.827330541610718,2.6702541589736937,6445
-2,QAM16,20,2.827330541610718,3.1414833068847656,2.984406924247742,6419
-2,QAM64,1,-3.1415719985961914,-2.8274192333221437,-2.9844956159591676,6430
-2,QAM64,2,-2.8274192333221437,-2.5132664680480956,-2.6703428506851195,6532
-2,QAM64,3,-2.5132664680480956,-2.199113702774048,-2.3561900854110718,6632
-2,QAM64,4,-2.199113702774048,-1.8849609375,-2.042037320137024,6447
-2,QAM64,5,-1.8849609375,-1.5708081722259521,-1.727884554862976,6375
-2,QAM64,6,-1.5708081722259521,-1.2566554069519045,-1.4137317895889283,6339
-2,QAM64,7,-1.2566554069519045,-0.9425026416778564,-1.0995790243148804,6301
-2,QAM64,8,-0.9425026416778564,-0.6283498764038087,-0.7854262590408325,6322
-2,QAM64,9,-0.6283498764038087,-0.314197111129761,-0.47127349376678485,6156
-2,QAM64,10,-0.314197111129761,-4.4345855712890625e-05,-0.15712072849273695,6166
-2,QAM64,11,-4.4345855712890625e-05,0.3141084194183348,0.15703203678131095,6314
-2,QAM64,12,0.3141084194183348,0.6282611846923825,0.4711848020553586,6460
-2,QAM64,13,0.6282611846923825,0.9424139499664301,0.7853375673294063,6424
-2,QAM64,14,0.9424139499664301,1.2565667152404787,1.0994903326034544,6545
-2,QAM64,15,1.2565667152404787,1.5707194805145264,1.4136430978775025,6478
-2,QAM64,16,1.5707194805145264,1.884872245788574,1.7277958631515502,6405
-2,QAM64,17,1.884872245788574,2.1990250110626217,2.041948628425598,6430
-2,QAM64,18,2.1990250110626217,2.5131777763366694,2.3561013936996456,6427
-2,QAM64,19,2.5131777763366694,2.827330541610718,2.6702541589736937,6416
-2,QAM64,20,2.827330541610718,3.1414833068847656,2.984406924247742,6401
0,QAM16,1,-3.141570806503296,-2.827412724494934,-2.984491765499115,6286
0,QAM16,2,-2.827412724494934,-2.5132546424865723,-2.670333683490753,6528
0,QAM16,3,-2.5132546424865723,-2.1990965604782104,-2.3561756014823914,6535
0,QAM16,4,-2.1990965604782104,-1.8849384784698486,-2.0420175194740295,6333
0,QAM16,5,-1.8849384784698486,-1.5707803964614868,-1.7278594374656677,6301
0,QAM16,6,-1.5707803964614868,-1.256622314453125,-1.413701355457306,6354
0,QAM16,7,-1.256622314453125,-0.9424642324447632,-1.099543273448944,6464
0,QAM16,8,-0.9424642324447632,-0.6283061504364014,-0.7853851914405823,6462
0,QAM16,9,-0.6283061504364014,-0.31414806842803955,-0.47122710943222046,6281
0,QAM16,10,-0.31414806842803955,1.0013580322265625e-05,-0.15706902742385864,6219
0,QAM16,11,1.0013580322265625e-05,0.3141680955886841,0.15708905458450317,6242
0,QAM16,12,0.3141680955886841,0.6283261775970459,0.471247136592865,6425
0,QAM16,13,0.6283261775970459,0.9424842596054077,0.7854052186012268,6526
0,QAM16,14,0.9424842596054077,1.2566423416137695,1.0995633006095886,6401
0,QAM16,15,1.2566423416137695,1.5708004236221313,1.4137213826179504,6373
0,QAM16,16,1.5708004236221313,1.8849585056304932,1.7278794646263123,6434
0,QAM16,17,1.8849585056304932,2.199116587638855,2.042037546634674,6551
0,QAM16,18,2.199116587638855,2.513274669647217,2.356195628643036,6814
0,QAM16,19,2.513274669647217,2.8274327516555786,2.6703537106513977,6425
0,QAM16,20,2.8274327516555786,3.1415908336639404,2.9845117926597595,6046
0,QAM64,1,-3.141570806503296,-2.827412724494934,-2.984491765499115,6261
0,QAM64,2,-2.827412724494934,-2.5132546424865723,-2.670333683490753,6448
0,QAM64,3,-2.5132546424865723,-2.1990965604782104,-2.3561756014823914,6275
0,QAM64,4,-2.1990965604782104,-1.8849384784698486,-2.0420175194740295,6171
0,QAM64,5,-1.8849384784698486,-1.5707803964614868,-1.7278594374656677,6051
0,QAM64,6,-1.5707803964614868,-1.256622314453125,-1.413701355457306,6332
0,QAM64,7,-1.256622314453125,-0.9424642324447632,-1.099543273448944,6701
0,QAM64,8,-0.9424642324447632,-0.6283061504364014,-0.7853851914405823,6538
0,QAM64,9,-0.6283061504364014,-0.31414806842803955,-0.47122710943222046,6396
0,QAM64,10,-0.31414806842803955,1.0013580322265625e-05,-0.15706902742385864,6208
0,QAM64,11,1.0013580322265625e-05,0.3141680955886841,0.15708905458450317,6343
0,QAM64,12,0.3141680955886841,0.6283261775970459,0.471247136592865,6594
0,QAM64,13,0.6283261775970459,0.9424842596054077,0.7854052186012268,6579
0,QAM64,14,0.9424842596054077,1.2566423416137695,1.0995633006095886,6454
0,QAM64,15,1.2566423416137695,1.5708004236221313,1.4137213826179504,6321
0,QAM64,16,1.5708004236221313,1.8849585056304932,1.7278794646263123,6243
0,QAM64,17,1.8849585056304932,2.199116587638855,2.042037546634674,6620
0,QAM64,18,2.199116587638855,2.513274669647217,2.356195628643036,6593
0,QAM64,19,2.513274669647217,2.8274327516555786,2.6703537106513977,6507
0,QAM64,20,2.8274327516555786,3.1415908336639404,2.9845117926597595,6365
2,QAM16,1,-3.141526222229004,-2.827370452880859,-2.9844483375549316,6230
2,QAM16,2,-2.827370452880859,-2.513214683532715,-2.6702925682067873,6675
2,QAM16,3,-2.513214683532715,-2.1990589141845702,-2.3561367988586426,6691
2,QAM16,4,-2.1990589141845702,-1.8849031448364257,-2.041981029510498,6346
2,QAM16,5,-1.8849031448364257,-1.5707473754882812,-1.7278252601623536,6388
2,QAM16,6,-1.5707473754882812,-1.2565916061401365,-1.413669490814209,6513
2,QAM16,7,-1.2565916061401365,-0.9424358367919923,-1.0995137214660644,6710
2,QAM16,8,-0.9424358367919923,-0.6282800674438476,-0.7853579521179199,6646
2,QAM16,9,-0.6282800674438476,-0.31412429809570286,-0.4712021827697752,6262
2,QAM16,10,-0.31412429809570286,3.147125244140625e-05,-0.15704641342163073,6085
2,QAM16,11,3.147125244140625e-05,0.3141872406005861,0.15710935592651376,6201
2,QAM16,12,0.3141872406005861,0.6283430099487308,0.47126512527465847,6636
2,QAM16,13,0.6283430099487308,0.9424987792968755,0.7854208946228032,6558
2,QAM16,14,0.9424987792968755,1.2566545486450194,1.0995766639709474,6286
2,QAM16,15,1.2566545486450194,1.570810317993164,1.4137324333190917,6081
2,QAM16,16,1.570810317993164,1.8849660873413088,1.7278882026672364,6220
2,QAM16,17,1.8849660873413088,2.1991218566894535,2.042043972015381,6476
2,QAM16,18,2.1991218566894535,2.513277626037598,2.356199741363526,6620
2,QAM16,19,2.513277626037598,2.827433395385742,2.67035551071167,6215
2,QAM16,20,2.827433395385742,3.1415891647338867,2.9845112800598144,6161
2,QAM64,1,-3.141526222229004,-2.827370452880859,-2.9844483375549316,6273
2,QAM64,2,-2.827370452880859,-2.513214683532715,-2.6702925682067873,6397
2,QAM64,3,-2.513214683532715,-2.1990589141845702,-2.3561367988586426,6560
2,QAM64,4,-2.1990589141845702,-1.8849031448364257,-2.041981029510498,6298
2,QAM64,5,-1.8849031448364257,-1.5707473754882812,-1.7278252601623536,6318
2,QAM64,6,-1.5707473754882812,-1.2565916061401365,-1.413669490814209,6259
2,QAM64,7,-1.2565916061401365,-0.9424358367919923,-1.0995137214660644,6440
2,QAM64,8,-0.9424358367919923,-0.6282800674438476,-0.7853579521179199,6641
2,QAM64,9,-0.6282800674438476,-0.31412429809570286,-0.4712021827697752,6345
2,QAM64,10,-0.31412429809570286,3.147125244140625e-05,-0.15704641342163073,6179
2,QAM64,11,3.147125244140625e-05,0.3141872406005861,0.15710935592651376,6222
2,QAM64,12,0.3141872406005861,0.6283430099487308,0.47126512527465847,6493
2,QAM64,13,0.6283430099487308,0.9424987792968755,0.7854208946228032,6543
2,QAM64,14,0.9424987792968755,1.2566545486450194,1.0995766639709474,6469
2,QAM64,15,1.2566545486450194,1.570810317993164,1.4137324333190917,6250
2,QAM64,16,1.570810317993164,1.8849660873413088,1.7278882026672364,6348
2,QAM64,17,1.8849660873413088,2.1991218566894535,2.042043972015381,6650
2,QAM64,18,2.1991218566894535,2.513277626037598,2.356199741363526,6646
2,QAM64,19,2.513277626037598,2.827433395385742,2.67035551071167,6405
2,QAM64,20,2.827433395385742,3.1415891647338867,2.9845112800598144,6264
